playlist_entry_id,user_id,playlist_name,track_id,platform,added_date,position,is_public
PLE_02601,USR_00305,Chill Health,TRK_03625,Spotify,2026-04-27,67,True
PLE_02602,USR_00350,Workout Official,TRK_02541,Spotify,2026-03-03,91,True
PLE_02603,USR_00071,Chill Growth,TRK_04341,Amazon Music,2021-11-25,64,False
PLE_02604,USR_00394,Party Movement,TRK_05520,Amazon Music,2025-02-11,98,True
PLE_02605,USR_00096,Party Maybe,TRK_03298,YouTube Music,2026-04-27,99,False
PLE_02606,USR_00449,Chill Explain,TRK_01148,YouTube Music,2025-01-01,79,True
PLE_02607,USR_00032,Chill Trouble,TRK_00556,YouTube Music,2023-09-13,81,True
PLE_02608,USR_00099,Focus First,TRK_02110,YouTube Music,2026-04-27,46,False
PLE_02609,USR_00299,Focus Attention,TRK_05371,YouTube Music,2025-10-21,90,False
PLE_02610,USR_00323,Vibes Might,TRK_02378,YouTube Music,2025-03-26,63,False
PLE_02611,USR_00452,Mood College,TRK_03695,YouTube Music,2024-05-27,39,True
PLE_02612,USR_00047,Party Minute,TRK_01363,Spotify,2025-04-13,54,False
PLE_02613,USR_00137,Focus On,TRK_05609,YouTube Music,2026-03-07,1,True
PLE_02614,USR_00231,Sleep Including,TRK_03524,Apple Music,2025-05-10,82,False
PLE_02615,USR_00486,Party Best,TRK_00382,Spotify,2020-10-16,99,False
PLE_02616,USR_00111,Chill Career,TRK_00584,YouTube Music,2026-04-02,83,True
PLE_02617,USR_00378,Study Area,TRK_05478,Amazon Music,2026-03-11,64,False
PLE_02618,USR_00097,Mood International,TRK_05783,Apple Music,2019-05-03,48,True
PLE_02619,USR_00008,Focus Figure,TRK_05765,Amazon Music,2026-02-09,27,False
PLE_02620,USR_00006,Sleep Whom,TRK_05814,Spotify,2025-11-21,99,True
PLE_02621,USR_00247,Party Method,TRK_03557,Amazon Music,2026-03-12,78,True
PLE_02622,USR_00072,Workout Official,TRK_00230,Spotify,2025-01-16,41,True
PLE_02623,USR_00088,Mood Brother,TRK_05846,Apple Music,2026-04-22,31,True
PLE_02624,USR_00255,Vibes Attorney,TRK_00325,Amazon Music,2023-03-16,11,True
PLE_02625,USR_00211,Party Firm,TRK_05190,Tidal,2024-08-15,22,True
PLE_02626,USR_00360,Focus Production,TRK_03676,Spotify,2026-02-22,60,False
PLE_02627,USR_00211,Study Boy,TRK_03557,Tidal,2026-04-13,73,True
PLE_02628,USR_00068,Party Respond,TRK_05028,Spotify,2026-04-14,8,False
PLE_02629,USR_00055,Workout Official,TRK_00474,Apple Music,2021-07-11,10,False
PLE_02630,USR_00468,Party Right,TRK_03009,YouTube Music,2016-09-29,63,False
PLE_02631,USR_00124,Workout Themselves,TRK_03332,Apple Music,2026-02-24,2,True
PLE_02632,USR_00346,Mood Home,TRK_05713,Apple Music,2023-11-14,56,True
PLE_02633,USR_00059,Party Argue,TRK_01170,YouTube Music,2023-05-21,75,True
PLE_02634,USR_00214,Vibes Consider,TRK_03164,YouTube Music,2024-05-03,49,True
PLE_02635,USR_00380,Party Why,TRK_01430,Spotify,2024-08-27,11,False
PLE_02636,USR_00145,Party Leader,TRK_04582,YouTube Music,2025-03-25,92,False
PLE_02637,USR_00105,Focus Figure,TRK_03509,YouTube Music,2024-10-26,77,True
PLE_02638,USR_00222,Focus Cost,TRK_00228,Spotify,2026-01-09,45,True
PLE_02639,USR_00288,Sleep Really,TRK_03937,YouTube Music,2012-12-15,1,False
PLE_02640,USR_00114,Sleep Whom,TRK_04864,Amazon Music,2025-09-18,68,False
PLE_02641,USR_00184,Party Meeting,TRK_02534,YouTube Music,2025-04-08,75,True
PLE_02642,USR_00458,Chill Trouble,TRK_02567,Apple Music,2024-03-20,87,True
PLE_02643,USR_00137,Workout Themselves,TRK_03368,Amazon Music,2024-11-30,98,True
PLE_02644,USR_00307,Focus Small,TRK_04228,Apple Music,2026-04-17,99,False
PLE_02645,USR_00104,Mood Court,TRK_01025,Apple Music,2020-01-08,81,False
PLE_02646,USR_00351,Mood If,TRK_04298,YouTube Music,2026-04-27,28,True
PLE_02647,USR_00336,Party Why,TRK_02616,Apple Music,2025-06-05,44,True
PLE_02648,USR_00207,Sleep Much,TRK_03886,Apple Music,2026-04-27,50,True
PLE_02649,USR_00304,Workout Arrive,TRK_01552,YouTube Music,2025-11-23,71,True
PLE_02650,USR_00334,Party Meeting,TRK_00909,Spotify,2025-11-23,1,True
PLE_02651,USR_00216,Mood Special,TRK_01829,Apple Music,2026-04-27,96,True
PLE_02652,USR_00358,Party Realize,TRK_02742,Apple Music,2024-01-29,100,False
PLE_02653,USR_00258,Chill This,TRK_03702,Tidal,2026-01-28,92,True
PLE_02654,USR_00316,Chill Just,TRK_05387,YouTube Music,2025-08-03,10,True
PLE_02655,USR_00436,Workout Money,TRK_04831,Apple Music,2023-06-17,76,False
PLE_02656,USR_00196,Workout Stop,TRK_01692,Spotify,2005-10-08,49,False
PLE_02657,USR_00432,Chill Small,TRK_01086,YouTube Music,2026-04-27,29,True
PLE_02658,USR_00378,Mood Need,TRK_01653,Apple Music,2026-01-25,100,True
PLE_02659,USR_00106,Focus Sound,TRK_01299,YouTube Music,2026-04-13,80,False
PLE_02660,USR_00379,Party Notice,TRK_01621,Apple Music,2023-11-08,2,True
PLE_02661,USR_00444,Workout Themselves,TRK_00397,Tidal,2023-09-11,33,False
PLE_02662,USR_00412,Sleep Whom,TRK_00484,Spotify,2018-06-05,26,True
PLE_02663,USR_00108,Vibes Yourself,TRK_05060,Amazon Music,2014-07-14,1,True
PLE_02664,USR_00238,Mood About,TRK_05356,Spotify,2020-12-13,91,True
PLE_02665,USR_00340,Vibes Consider,TRK_01127,Amazon Music,2025-03-03,1,False
PLE_02666,USR_00333,Chill Career,TRK_05028,Apple Music,2026-03-02,73,True
PLE_02667,USR_00330,Study You,TRK_00284,Spotify,2025-12-06,64,False
PLE_02668,USR_00235,Workout Final,TRK_04021,Spotify,2026-02-27,21,True
PLE_02669,USR_00210,Party Establish,TRK_00360,Spotify,2025-09-16,38,True
PLE_02670,USR_00465,Party Firm,TRK_01777,Apple Music,2026-04-27,18,True
PLE_02671,USR_00304,Study Morning,TRK_02291,YouTube Music,2026-03-18,66,True
PLE_02672,USR_00475,Vibes Attorney,TRK_01105,Spotify,2025-05-27,10,True
PLE_02673,USR_00415,Vibes Reality,TRK_03774,Apple Music,2024-10-12,78,True
PLE_02674,USR_00351,Focus Production,TRK_03058,Apple Music,2025-09-26,67,True
PLE_02675,USR_00206,Chill Trouble,TRK_05414,Spotify,2021-06-10,53,True
PLE_02676,USR_00288,Vibes Particular,TRK_00868,Amazon Music,2020-11-23,29,False
PLE_02677,USR_00437,Party Leader,TRK_01706,Apple Music,2026-03-08,89,True
PLE_02678,USR_00456,Workout He,TRK_00141,Amazon Music,2026-03-03,85,False
PLE_02679,USR_00109,Focus Attention,TRK_03817,Apple Music,2026-04-27,45,True
PLE_02680,USR_00256,Focus Blood,TRK_02650,YouTube Music,2025-04-09,78,True
PLE_02681,USR_00198,Workout Inside,TRK_02511,Spotify,2025-11-14,92,True
PLE_02682,USR_00138,Focus Share,TRK_04660,Apple Music,2026-03-13,15,True
PLE_02683,USR_00216,Focus Performance,TRK_02239,Spotify,2017-05-25,22,True
PLE_02684,USR_00012,Party Best,TRK_05162,Spotify,2025-11-10,72,True
PLE_02685,USR_00273,Party Tv,TRK_02932,Apple Music,2025-04-06,26,True
PLE_02686,USR_00139,Chill Career,TRK_03628,Apple Music,2026-04-27,53,True
PLE_02687,USR_00257,Mood Know,TRK_05858,YouTube Music,2025-02-01,48,True
PLE_02688,USR_00159,Sleep Boy,TRK_02133,Spotify,2026-04-27,55,False
PLE_02689,USR_00458,Vibes Party,TRK_00288,YouTube Music,2025-09-03,44,False
PLE_02690,USR_00166,Sleep Carry,TRK_01363,Spotify,2025-04-29,20,True
PLE_02691,USR_00027,Chill Plan,TRK_03116,Spotify,2024-02-15,64,True
PLE_02692,USR_00485,Focus Western,TRK_03551,Spotify,2024-06-17,55,True
PLE_02693,USR_00165,Vibes Party,TRK_04316,YouTube Music,2018-03-15,86,True
PLE_02694,USR_00456,Workout Where,TRK_05394,YouTube Music,2022-02-28,47,True
PLE_02695,USR_00473,Focus Small,TRK_02075,Spotify,2025-05-30,59,True
PLE_02696,USR_00195,Party Article,TRK_05552,Apple Music,2026-04-27,7,True
PLE_02697,USR_00088,Workout Attorney,TRK_04837,Spotify,2013-12-26,27,True
PLE_02698,USR_00123,Sleep Approach,TRK_05340,Spotify,2026-04-27,18,True
PLE_02699,USR_00069,Mood Special,TRK_04581,Spotify,2024-01-25,41,True
PLE_02700,USR_00072,Study You,TRK_02866,Amazon Music,2026-04-26,17,False
PLE_02701,USR_00093,Study Boy,TRK_05736,Amazon Music,2022-09-11,11,False
PLE_02702,USR_00206,Mood About,TRK_03755,YouTube Music,2015-04-19,27,True
PLE_02703,USR_00449,Chill Small,TRK_02599,Spotify,2026-02-01,59,True
PLE_02704,USR_00338,Sleep Approach,TRK_01713,YouTube Music,2026-02-17,37,True
PLE_02705,USR_00447,Sleep Capital,TRK_00965,Spotify,2023-04-11,5,False
PLE_02706,USR_00248,Mood Manager,TRK_03414,Amazon Music,2026-01-25,49,True
PLE_02707,USR_00055,Mood Doctor,TRK_04032,Amazon Music,2025-12-12,95,False
PLE_02708,USR_00246,Vibes Expect,TRK_02615,Spotify,2025-06-13,95,True
PLE_02709,USR_00269,Study Live,TRK_00492,Spotify,2021-07-16,51,True
PLE_02710,USR_00230,Chill Health,TRK_04609,Spotify,2025-08-30,32,True
PLE_02711,USR_00066,Chill Growth,TRK_04318,Apple Music,2025-01-19,26,True
PLE_02712,USR_00492,Mood Reduce,TRK_05422,YouTube Music,2026-04-27,14,True
PLE_02713,USR_00182,Vibes Yourself,TRK_03203,Spotify,2024-11-11,23,True
PLE_02714,USR_00001,Vibes Consider,TRK_03139,Apple Music,2024-12-08,26,False
PLE_02715,USR_00050,Sleep Box,TRK_00144,YouTube Music,2025-05-15,76,True
PLE_02716,USR_00472,Party Difference,TRK_02690,Amazon Music,2026-01-11,54,True
PLE_02717,USR_00039,Party Firm,TRK_02802,Spotify,2025-12-12,62,True
PLE_02718,USR_00348,Workout Quickly,TRK_00233,Spotify,2025-08-04,13,False
PLE_02719,USR_00180,Sleep Capital,TRK_02706,Tidal,2026-04-13,22,True
PLE_02720,USR_00364,Sleep Themselves,TRK_03140,YouTube Music,2025-06-06,19,True
PLE_02721,USR_00190,Party Minute,TRK_04294,Apple Music,2025-08-11,90,False
PLE_02722,USR_00105,Workout Effort,TRK_03061,Spotify,2023-07-21,98,True
PLE_02723,USR_00495,Vibes Yourself,TRK_03323,Apple Music,2026-04-27,60,True
PLE_02724,USR_00140,Party Really,TRK_05195,Apple Music,2024-05-22,45,True
PLE_02725,USR_00228,Focus Yeah,TRK_02356,Amazon Music,2025-12-12,93,True
PLE_02726,USR_00281,Workout Money,TRK_00129,Spotify,2024-01-04,60,True
PLE_02727,USR_00294,Chill Measure,TRK_02065,Spotify,2025-11-09,58,False
PLE_02728,USR_00157,Study Area,TRK_04711,Tidal,2022-02-03,84,False
PLE_02729,USR_00050,Party Often,TRK_02856,Apple Music,2025-07-09,62,False
PLE_02730,USR_00031,Focus Figure,TRK_05190,YouTube Music,2024-02-10,63,True
PLE_02731,USR_00278,Mood Land,TRK_01557,Amazon Music,2025-10-03,88,False
PLE_02732,USR_00235,Chill Week,TRK_01624,Apple Music,2009-02-19,74,False
PLE_02733,USR_00129,Workout Suddenly,TRK_03237,YouTube Music,2021-06-28,63,True
PLE_02734,USR_00286,Party Music,TRK_02509,Spotify,2026-04-17,35,True
PLE_02735,USR_00323,Workout Individual,TRK_03345,Spotify,2019-08-24,69,True
PLE_02736,USR_00482,Vibes Reality,TRK_02128,Apple Music,2026-04-26,11,False
PLE_02737,USR_00241,Mood Want,TRK_03864,Spotify,2026-04-27,11,True
PLE_02738,USR_00045,Sleep Carry,TRK_05070,Spotify,2025-03-14,78,True
PLE_02739,USR_00208,Vibes Consider,TRK_01681,YouTube Music,2020-05-27,13,True
PLE_02740,USR_00364,Workout Arrive,TRK_00829,Apple Music,2024-09-20,89,False
PLE_02741,USR_00460,Mood Consider,TRK_02356,Apple Music,2026-01-05,37,True
PLE_02742,USR_00280,Party Keep,TRK_04136,Amazon Music,2025-03-08,90,True
PLE_02743,USR_00390,Party Oil,TRK_05982,Spotify,2020-02-16,65,True
PLE_02744,USR_00434,Focus Church,TRK_05489,Amazon Music,2026-01-10,96,True
PLE_02745,USR_00412,Workout Federal,TRK_05917,Spotify,2026-04-27,16,True
PLE_02746,USR_00341,Mood Need,TRK_04279,Apple Music,2026-02-22,58,False
PLE_02747,USR_00380,Mood Seek,TRK_01593,Spotify,2023-01-31,38,False
PLE_02748,USR_00367,Workout Final,TRK_05713,YouTube Music,2026-04-25,53,True
PLE_02749,USR_00480,Party Often,TRK_01790,YouTube Music,2025-12-03,15,False
PLE_02750,USR_00281,Study Morning,TRK_03625,Apple Music,2026-04-27,14,True
PLE_02751,USR_00309,Workout Final,TRK_04309,Apple Music,2026-04-27,76,True
PLE_02752,USR_00247,Study Now,TRK_02385,Spotify,2025-11-28,79,True
PLE_02753,USR_00101,Study Response,TRK_04748,Apple Music,2025-10-23,17,True
PLE_02754,USR_00223,Workout Where,TRK_03902,YouTube Music,2026-04-23,60,True
PLE_02755,USR_00372,Study Four,TRK_00759,Apple Music,2025-09-23,54,False
PLE_02756,USR_00340,Sleep Both,TRK_02850,Apple Music,2013-02-10,89,True
PLE_02757,USR_00478,Party Establish,TRK_04151,Spotify,2026-02-13,25,False
PLE_02758,USR_00487,Focus There,TRK_02079,Amazon Music,2024-08-19,25,True
PLE_02759,USR_00171,Party Call,TRK_04052,Spotify,2025-03-31,38,True
PLE_02760,USR_00432,Sleep Really,TRK_03515,Spotify,2026-04-27,45,True
PLE_02761,USR_00231,Focus On,TRK_00269,Amazon Music,2025-04-01,17,True
PLE_02762,USR_00055,Focus Attention,TRK_00720,Spotify,2021-11-10,85,False
PLE_02763,USR_00402,Party Tv,TRK_01899,YouTube Music,2026-04-22,66,False
PLE_02764,USR_00411,Vibes Four,TRK_01388,YouTube Music,2025-11-02,97,True
PLE_02765,USR_00187,Focus Suddenly,TRK_00712,YouTube Music,2026-04-27,16,True
PLE_02766,USR_00209,Sleep Both,TRK_00771,YouTube Music,2023-03-14,77,False
PLE_02767,USR_00252,Study Now,TRK_05460,Spotify,2023-12-05,29,True
PLE_02768,USR_00068,Vibes Major,TRK_00298,Spotify,2024-12-20,63,True
PLE_02769,USR_00447,Focus Science,TRK_05581,Amazon Music,2026-04-17,7,True
PLE_02770,USR_00424,Party Model,TRK_03118,Tidal,2026-04-27,29,False
PLE_02771,USR_00464,Mood Doctor,TRK_00929,Spotify,2023-12-04,60,True
PLE_02772,USR_00089,Party Tv,TRK_05057,Apple Music,2025-09-25,82,True
PLE_02773,USR_00474,Party Why,TRK_04062,Apple Music,2025-12-07,88,False
PLE_02774,USR_00261,Focus Born,TRK_05634,Tidal,2025-03-14,26,True
PLE_02775,USR_00262,Party Exactly,TRK_02458,YouTube Music,2025-01-02,95,False
PLE_02776,USR_00216,Study Ground,TRK_01340,Amazon Music,2025-04-03,14,False
PLE_02777,USR_00273,Vibes Party,TRK_01225,Spotify,2026-01-15,71,True
PLE_02778,USR_00103,Party Article,TRK_05315,Apple Music,2024-06-03,25,True
PLE_02779,USR_00428,Chill Just,TRK_02608,Spotify,2024-02-25,46,True
PLE_02780,USR_00078,Party Establish,TRK_04278,Apple Music,2025-11-03,32,True
PLE_02781,USR_00213,Study Live,TRK_02193,Spotify,2021-06-03,13,False
PLE_02782,USR_00428,Mood Home,TRK_03170,Spotify,2017-02-12,13,False
PLE_02783,USR_00373,Workout Operation,TRK_04492,Apple Music,2025-02-26,56,True
PLE_02784,USR_00066,Vibes Other,TRK_03906,Apple Music,2023-04-05,84,True
PLE_02785,USR_00138,Party Interview,TRK_03654,Spotify,2026-03-16,20,False
PLE_02786,USR_00177,Focus Attention,TRK_02083,YouTube Music,2025-05-05,31,False
PLE_02787,USR_00076,Study You,TRK_04905,Spotify,2021-05-16,66,True
PLE_02788,USR_00332,Mood Need,TRK_03061,YouTube Music,2019-09-29,17,True
PLE_02789,USR_00148,Party Notice,TRK_05493,Apple Music,2026-03-19,19,True
PLE_02790,USR_00012,Chill Just,TRK_03062,Spotify,2024-07-23,33,True
PLE_02791,USR_00239,Mood Manager,TRK_04533,Amazon Music,2026-04-13,12,False
PLE_02792,USR_00079,Mood Know,TRK_00644,Amazon Music,2026-01-23,43,True
PLE_02793,USR_00284,Mood In,TRK_02517,Apple Music,2024-10-07,76,True
PLE_02794,USR_00258,Chill Health,TRK_03993,Amazon Music,2024-07-27,31,True
PLE_02795,USR_00150,Study You,TRK_02069,Spotify,2026-04-27,81,True
PLE_02796,USR_00002,Chill Plan,TRK_02118,Spotify,2025-12-22,92,True
PLE_02797,USR_00261,Study Land,TRK_02819,YouTube Music,2025-10-22,28,True
PLE_02798,USR_00456,Focus Program,TRK_03504,YouTube Music,2026-04-27,92,True
PLE_02799,USR_00356,Party Ten,TRK_01581,Amazon Music,2024-09-08,28,True
PLE_02800,USR_00129,Mood Together,TRK_02621,Tidal,2025-09-23,18,True
PLE_02801,USR_00060,Party Article,TRK_01697,Spotify,2018-07-08,100,False
PLE_02802,USR_00299,Mood Interesting,TRK_00480,Apple Music,2025-03-27,7,False
PLE_02803,USR_00015,Party Establish,TRK_04108,Amazon Music,2022-11-23,73,True
PLE_02804,USR_00201,Mood Doctor,TRK_05525,YouTube Music,2026-03-05,1,True
PLE_02805,USR_00007,Mood Together,TRK_00025,Spotify,2026-01-09,81,False
PLE_02806,USR_00054,Focus Born,TRK_04455,Tidal,2024-05-19,91,True
PLE_02807,USR_00093,Mood Court,TRK_03417,Apple Music,2024-06-28,4,True
PLE_02808,USR_00038,Party Model,TRK_00766,YouTube Music,2026-02-26,43,True
PLE_02809,USR_00126,Chill Read,TRK_03375,Tidal,2026-04-22,68,False
PLE_02810,USR_00164,Vibes Yourself,TRK_04459,Spotify,2026-04-27,91,True
PLE_02811,USR_00288,Focus Whom,TRK_03954,Apple Music,2025-12-23,62,True
PLE_02812,USR_00082,Sleep Really,TRK_04325,Tidal,2025-09-06,46,True
PLE_02813,USR_00487,Study Live,TRK_05536,Apple Music,2025-02-05,1,False
PLE_02814,USR_00341,Focus Western,TRK_00032,Spotify,2022-11-25,67,False
PLE_02815,USR_00445,Focus Seek,TRK_05836,Spotify,2025-07-31,83,True
PLE_02816,USR_00082,Mood Home,TRK_02790,Spotify,2023-07-13,95,True
PLE_02817,USR_00104,Party Meeting,TRK_05183,Spotify,2023-12-15,62,False
PLE_02818,USR_00053,Focus Whom,TRK_00670,Apple Music,2026-04-27,41,False
PLE_02819,USR_00451,Vibes Economy,TRK_00810,YouTube Music,2025-01-31,7,True
PLE_02820,USR_00180,Vibes President,TRK_04241,Apple Music,2021-10-14,58,True
PLE_02821,USR_00078,Mood Home,TRK_00191,Spotify,2026-03-18,62,False
PLE_02822,USR_00479,Chill Film,TRK_04421,YouTube Music,2021-07-29,99,True
PLE_02823,USR_00137,Vibes President,TRK_04672,YouTube Music,2025-09-04,35,True
PLE_02824,USR_00463,Party Often,TRK_04479,Amazon Music,2024-04-18,53,True
PLE_02825,USR_00429,Party Today,TRK_03567,Apple Music,2026-03-14,39,True
PLE_02826,USR_00085,Sleep Themselves,TRK_04663,Tidal,2018-07-01,94,True
PLE_02827,USR_00178,Mood Reduce,TRK_04179,Spotify,2026-04-27,67,True
PLE_02828,USR_00208,Focus Seek,TRK_05135,YouTube Music,2026-04-27,88,False
PLE_02829,USR_00447,Workout Official,TRK_04466,Apple Music,2026-04-27,1,True
PLE_02830,USR_00331,Study Area,TRK_02281,YouTube Music,2026-02-10,51,False
PLE_02831,USR_00059,Party Today,TRK_04633,Apple Music,2024-12-06,28,True
PLE_02832,USR_00307,Study Analysis,TRK_05691,Spotify,2026-04-16,65,True
PLE_02833,USR_00428,Chill Few,TRK_00531,YouTube Music,2026-03-30,7,False
PLE_02834,USR_00263,Focus First,TRK_04623,Apple Music,2026-02-25,93,True
PLE_02835,USR_00136,Sleep Interesting,TRK_04542,Apple Music,2026-03-07,39,True
PLE_02836,USR_00431,Chill Career,TRK_00743,Spotify,2025-10-14,3,False
PLE_02837,USR_00366,Focus Program,TRK_03247,Apple Music,2025-11-14,95,True
PLE_02838,USR_00425,Sleep Capital,TRK_03148,Spotify,2024-07-19,96,True
PLE_02839,USR_00042,Study Land,TRK_04970,YouTube Music,2026-04-27,70,True
PLE_02840,USR_00081,Focus Appear,TRK_01021,YouTube Music,2026-02-10,81,True
PLE_02841,USR_00085,Chill Few,TRK_04508,Spotify,2026-03-18,48,True
PLE_02842,USR_00145,Focus Whom,TRK_01045,Spotify,2021-11-30,30,True
PLE_02843,USR_00039,Focus There,TRK_01287,Spotify,2024-10-12,79,True
PLE_02844,USR_00447,Workout Inside,TRK_02940,Spotify,2017-06-19,64,True
PLE_02845,USR_00459,Chill Explain,TRK_04004,Spotify,2025-09-24,49,False
PLE_02846,USR_00366,Mood International,TRK_03896,Amazon Music,2016-09-27,84,False
PLE_02847,USR_00055,Party Gun,TRK_04145,Amazon Music,2026-04-27,89,True
PLE_02848,USR_00079,Mood Manager,TRK_02798,Apple Music,2024-03-28,63,True
PLE_02849,USR_00237,Workout Population,TRK_02276,Apple Music,2023-10-02,22,False
PLE_02850,USR_00039,Chill Trouble,TRK_05268,Apple Music,2016-01-14,64,True
PLE_02851,USR_00018,Study Analysis,TRK_05646,Apple Music,2024-09-14,14,True
PLE_02852,USR_00207,Mood Manager,TRK_05923,Amazon Music,2025-08-08,22,True
PLE_02853,USR_00301,Study You,TRK_02759,Apple Music,2026-03-19,67,True
PLE_02854,USR_00475,Study Analysis,TRK_03135,Spotify,2026-04-27,67,True
PLE_02855,USR_00139,Workout Quickly,TRK_01791,Amazon Music,2025-08-22,17,True
PLE_02856,USR_00303,Workout Individual,TRK_01498,Apple Music,2022-06-28,65,True
PLE_02857,USR_00269,Chill Campaign,TRK_04709,Amazon Music,2022-03-06,30,False
PLE_02858,USR_00443,Focus Suddenly,TRK_02933,Apple Music,2026-04-24,56,True
PLE_02859,USR_00479,Mood Manager,TRK_04565,Spotify,2026-02-25,27,True
PLE_02860,USR_00282,Vibes Little,TRK_04842,Amazon Music,2025-10-24,61,True
PLE_02861,USR_00244,Focus Small,TRK_02087,Apple Music,2018-01-29,41,True
PLE_02862,USR_00196,Focus Attention,TRK_03959,Spotify,2016-02-03,65,True
PLE_02863,USR_00305,Vibes Then,TRK_02301,Spotify,2019-10-25,84,True
PLE_02864,USR_00248,Workout My,TRK_04424,YouTube Music,2025-05-02,50,True
PLE_02865,USR_00201,Focus Man,TRK_02548,Spotify,2026-02-24,23,False
PLE_02866,USR_00039,Focus On,TRK_03265,YouTube Music,2025-10-28,6,True
PLE_02867,USR_00293,Sleep Capital,TRK_00432,YouTube Music,2026-03-05,69,True
PLE_02868,USR_00311,Workout My,TRK_05663,YouTube Music,2026-02-28,54,True
PLE_02869,USR_00219,Mood Consider,TRK_00318,YouTube Music,2025-09-09,24,True
PLE_02870,USR_00079,Party Keep,TRK_04136,Amazon Music,2016-07-01,100,True
PLE_02871,USR_00045,Study Ground,TRK_02936,Spotify,2025-12-13,76,False
PLE_02872,USR_00342,Study Morning,TRK_02466,Tidal,2026-04-06,45,False
PLE_02873,USR_00210,Sleep Interesting,TRK_01683,Apple Music,2026-04-27,40,True
PLE_02874,USR_00105,Sleep Approach,TRK_00330,YouTube Music,2023-06-20,47,True
PLE_02875,USR_00473,Party Really,TRK_02455,Amazon Music,2025-01-10,80,True
PLE_02876,USR_00143,Focus Hour,TRK_05977,Apple Music,2025-10-23,82,True
PLE_02877,USR_00389,Sleep Whom,TRK_02470,Amazon Music,2024-07-03,96,True
PLE_02878,USR_00140,Vibes Practice,TRK_02592,YouTube Music,2023-08-08,60,False
PLE_02879,USR_00184,Sleep Century,TRK_04833,Apple Music,2024-03-15,30,True
PLE_02880,USR_00451,Focus Sound,TRK_00263,Amazon Music,2022-10-08,26,True
PLE_02881,USR_00263,Party Today,TRK_04489,Spotify,2011-08-09,98,True
PLE_02882,USR_00425,Workout Quickly,TRK_05092,Spotify,2026-03-07,39,True
PLE_02883,USR_00054,Party Article,TRK_02267,YouTube Music,2025-03-31,57,True
PLE_02884,USR_00338,Vibes Major,TRK_02593,Apple Music,2014-11-06,3,True
PLE_02885,USR_00288,Focus Born,TRK_00223,YouTube Music,2026-01-07,40,True
PLE_02886,USR_00412,Focus Door,TRK_03612,Apple Music,2026-04-27,84,False
PLE_02887,USR_00273,Focus Figure,TRK_03763,Amazon Music,2025-04-22,99,False
PLE_02888,USR_00495,Workout Operation,TRK_04754,Spotify,2026-04-12,11,True
PLE_02889,USR_00349,Party Young,TRK_03483,Spotify,2026-04-27,92,True
PLE_02890,USR_00373,Vibes City,TRK_05471,Spotify,2024-02-29,97,True
PLE_02891,USR_00444,Vibes Expect,TRK_03571,Apple Music,2025-12-14,8,True
PLE_02892,USR_00438,Vibes Reality,TRK_03129,Apple Music,2022-08-11,21,True
PLE_02893,USR_00017,Sleep Carry,TRK_04143,Spotify,2025-07-11,48,True
PLE_02894,USR_00471,Sleep Approach,TRK_00300,Apple Music,2024-03-10,12,True
PLE_02895,USR_00323,Chill Film,TRK_00452,Spotify,2022-12-30,49,False
PLE_02896,USR_00219,Vibes Party,TRK_05430,Apple Music,2025-09-13,88,True
