track_id,tempo_bpm,energy,danceability,valence,acousticness,loudness_db,instrumentalness,speechiness,liveness,key,mode,time_signature
TRK_04924,102,0.908,0.471,0.777,0.341,-6.54,0.003,0.033,0.16,5,1,4
TRK_04925,91,0.311,0.861,0.952,0.442,-13.9,0.043,0.257,0.029,7,0,4
TRK_04926,142,0.563,0.763,0.387,0.226,-8.87,0.035,0.167,0.008,2,0,4
TRK_04927,116,0.609,0.445,0.439,0.472,-13.08,0.061,0.018,0.012,7,0,5
TRK_04928,126,0.197,0.509,0.738,0.875,-7.12,0.034,0.194,0.237,9,1,4
TRK_04929,119,0.981,0.314,0.674,0.526,-12.62,0.169,0.139,0.21,9,0,4
TRK_04930,96,0.887,0.341,0.736,0.068,-4.76,0.027,0.007,0.295,6,0,4
TRK_04931,141,0.206,0.419,0.243,0.758,-9.04,0.022,0.007,0.201,11,0,4
TRK_04932,105,0.851,0.472,0.589,0.385,-4.78,0.14,0.077,0.033,3,1,5
TRK_04933,106,0.222,0.529,0.402,0.815,-13.49,0.248,0.137,0.141,11,1,4
TRK_04934,158,0.65,0.629,0.354,0.663,-9.14,0.072,0.007,0.135,3,0,4
TRK_04935,108,0.354,0.292,0.596,0.664,-5.0,0.056,0.052,0.181,9,1,4
TRK_04936,129,0.931,0.84,0.746,0.078,-8.66,0.115,0.036,0.099,0,0,4
TRK_04937,76,0.424,0.219,0.523,0.924,-6.58,0.046,0.065,0.378,8,0,4
TRK_04938,146,0.706,0.35,0.118,0.477,-10.69,0.019,0.081,0.055,4,0,4
TRK_04939,138,0.443,1.0,0.39,0.174,-4.43,0.045,0.017,0.11,7,1,4
TRK_04940,59,0.074,0.42,0.425,0.881,-13.85,0.103,0.124,0.152,1,0,4
TRK_04941,98,0.688,0.233,0.551,0.44,-6.71,0.182,0.046,0.409,6,0,4
TRK_04942,86,0.152,0.701,0.797,0.709,-9.52,0.148,0.146,0.551,8,1,4
TRK_04943,101,0.982,0.43,0.193,0.591,-9.48,0.013,0.142,0.025,5,1,4
TRK_04944,115,0.726,0.718,0.688,0.508,-8.96,0.2,0.045,0.201,1,0,5
TRK_04945,91,0.511,0.352,0.392,0.782,-3.05,0.194,0.049,0.424,8,1,4
TRK_04946,127,0.246,0.441,0.75,0.737,-4.39,0.196,0.062,0.087,1,1,4
TRK_04947,149,0.512,0.62,0.731,0.189,-14.85,0.038,0.027,0.238,0,1,4
TRK_04948,121,0.334,0.684,0.77,0.549,-8.31,0.059,0.097,0.024,11,0,4
TRK_04949,120,0.73,0.57,0.548,0.591,-10.12,0.0,0.089,0.106,9,0,4
TRK_04950,111,0.17,0.706,0.781,0.814,-10.87,0.051,0.207,0.076,10,0,5
TRK_04951,120,0.641,0.877,0.604,0.009,-9.69,0.077,0.167,0.113,3,0,4
TRK_04952,81,0.45,0.939,0.542,0.247,-8.69,0.088,0.13,0.268,9,1,4
TRK_04953,113,0.222,0.549,0.711,0.247,-7.87,0.071,0.166,0.234,0,0,6
TRK_04954,107,0.42,0.619,0.27,0.772,-8.92,0.248,0.002,0.312,10,1,4
TRK_04955,123,0.317,0.865,0.469,0.532,-10.51,0.106,0.208,0.298,5,1,5
TRK_04956,111,0.262,0.63,0.215,0.867,-7.47,0.295,0.083,0.241,2,1,4
TRK_04957,175,0.502,0.78,0.544,0.537,-4.0,0.205,0.174,0.081,0,0,4
TRK_04958,115,0.799,0.709,0.431,0.142,-6.71,0.051,0.114,0.149,6,1,4
TRK_04959,102,0.417,0.942,0.125,0.163,-6.77,0.07,0.903,0.134,7,1,5
TRK_04960,92,0.104,0.329,0.576,0.657,-4.71,0.093,0.212,0.247,5,1,4
TRK_04961,105,0.631,0.78,0.575,0.095,-13.28,0.068,0.777,0.448,7,1,6
TRK_04962,123,0.718,0.872,0.059,0.022,-13.75,0.191,0.115,0.322,8,1,4
TRK_04963,132,0.446,0.525,0.704,0.322,-7.06,0.128,0.145,0.232,3,0,4
TRK_04964,130,0.9,0.998,0.376,0.231,-11.15,0.041,0.021,0.018,8,0,3
TRK_04965,84,0.96,0.693,0.598,0.188,-4.29,0.024,0.718,0.015,0,1,4
TRK_04966,200,0.647,0.49,0.844,0.689,-12.71,0.02,0.084,0.136,10,0,4
TRK_04967,137,0.852,0.553,0.209,0.688,-5.68,0.04,0.05,0.04,5,1,3
TRK_04968,86,0.565,0.461,0.909,0.865,-14.76,0.013,0.164,0.255,0,1,4
TRK_04969,79,0.718,0.731,0.611,0.36,-5.61,0.015,0.739,0.325,5,1,4
TRK_04970,142,0.39,0.132,0.532,0.261,-13.25,0.135,0.349,0.186,3,1,4
TRK_04971,172,0.665,0.229,0.641,0.611,-4.68,0.003,0.102,0.193,1,0,6
TRK_04972,97,0.16,0.459,0.616,0.451,-4.6,0.033,0.004,0.229,9,1,4
TRK_04973,116,0.522,0.655,0.07,0.683,-10.1,0.118,0.199,0.104,0,0,4
TRK_04974,125,0.737,0.627,0.516,0.349,-4.42,0.16,0.006,0.114,11,1,4
TRK_04975,82,0.3,0.483,0.91,0.86,-8.03,0.011,0.091,0.201,6,0,4
TRK_04976,98,0.184,0.608,0.947,0.564,-13.46,0.019,0.021,0.633,6,0,4
TRK_04977,135,0.569,0.786,0.141,0.86,-9.6,0.058,0.241,0.249,10,1,4
TRK_04978,103,0.686,0.833,0.609,0.211,-14.4,0.079,0.556,0.122,3,0,4
TRK_04979,99,0.829,0.76,0.583,0.715,-5.07,0.14,0.081,0.183,7,1,4
TRK_04980,130,0.531,0.692,0.067,0.293,-12.44,0.145,0.029,0.202,6,0,4
TRK_04981,81,0.369,0.511,0.062,0.592,-10.34,0.017,0.002,0.196,11,0,4
TRK_04982,108,0.726,0.91,0.91,0.449,-11.75,0.073,0.189,0.02,4,1,4
TRK_04983,115,0.155,0.745,0.694,0.427,-4.68,0.13,0.153,0.275,11,1,4
TRK_04984,122,0.517,0.649,0.484,0.704,-6.06,0.091,0.165,0.279,6,1,4
TRK_04985,110,0.394,0.698,0.612,0.383,-6.54,0.228,0.089,0.12,11,0,4
TRK_04986,103,0.66,0.66,0.994,0.022,-9.88,0.08,0.562,0.003,8,0,6
TRK_04987,132,0.895,0.264,0.269,0.071,-14.74,0.192,0.082,0.021,4,0,4
TRK_04988,118,0.102,0.93,0.74,0.203,-13.32,0.014,0.086,0.029,3,1,4
TRK_04989,74,0.309,0.318,0.79,0.676,-7.4,0.01,0.449,0.036,9,1,4
TRK_04990,81,0.823,1.0,0.736,0.416,-8.07,0.156,0.758,0.088,5,1,4
TRK_04991,132,0.433,0.363,0.136,0.626,-13.12,0.022,0.015,0.091,5,1,4
TRK_04992,130,0.696,0.621,0.171,0.199,-3.62,0.021,0.32,0.468,4,1,4
TRK_04993,99,0.555,0.793,0.932,0.475,-3.72,0.003,0.085,0.065,0,1,4
TRK_04994,120,0.801,0.907,0.429,0.042,-8.04,0.078,0.44,0.528,8,0,4
TRK_04995,106,0.097,0.723,0.591,0.81,-13.63,0.063,0.09,0.116,4,0,5
TRK_04996,132,0.63,0.634,0.272,0.96,-7.68,0.052,0.004,0.203,6,0,4
TRK_04997,126,0.841,0.591,0.652,0.081,-9.14,0.095,0.022,0.358,5,0,4
TRK_04998,97,0.315,0.596,0.439,0.722,-3.76,0.116,0.058,0.025,3,0,4
TRK_04999,121,0.79,0.818,0.262,0.2,-12.14,0.013,0.084,0.071,10,1,6
TRK_05000,121,0.948,0.686,0.328,0.188,-12.31,0.045,0.11,0.092,9,1,4
TRK_05001,91,0.719,0.807,0.442,0.499,-8.99,0.005,0.434,0.093,9,1,4
TRK_05002,90,0.8,0.944,0.442,0.257,-8.81,0.026,0.701,0.57,6,0,4
TRK_05003,135,0.593,0.861,0.763,0.429,-12.47,0.156,0.11,0.09,8,0,4
TRK_05004,104,0.505,0.732,0.599,0.712,-4.62,0.002,0.082,0.038,8,1,4
TRK_05005,162,0.401,0.557,0.483,0.438,-4.29,0.246,0.026,0.09,5,0,4
TRK_05006,93,0.607,0.444,0.433,0.161,-5.39,0.252,0.026,0.052,4,0,4
TRK_05007,149,0.258,0.855,0.225,0.239,-11.23,0.044,0.019,0.025,4,0,5
TRK_05008,124,0.213,0.201,0.274,0.779,-12.77,0.112,0.15,0.389,3,1,4
TRK_05009,130,0.614,0.588,0.404,0.74,-9.81,0.056,0.049,0.008,3,1,4
TRK_05010,80,0.66,0.637,0.417,0.014,-6.06,0.003,0.403,0.019,8,1,4
TRK_05011,122,0.591,0.57,0.691,0.664,-7.14,0.291,0.335,0.331,4,1,4
TRK_05012,126,0.067,0.529,0.323,0.318,-11.89,0.177,0.009,0.164,1,0,4
TRK_05013,132,0.722,0.82,0.722,0.312,-13.55,0.144,0.016,0.11,11,1,4
TRK_05014,109,0.502,0.644,0.608,0.551,-10.31,0.071,0.121,0.11,1,0,4
TRK_05015,124,0.618,0.358,0.251,0.599,-11.31,0.015,0.026,0.202,7,0,4
TRK_05016,137,0.65,0.263,0.404,0.386,-8.63,0.039,0.04,0.221,2,0,4
TRK_05017,91,0.623,0.862,0.468,0.145,-5.85,0.003,0.117,0.439,10,0,4
TRK_05018,109,0.362,0.606,0.735,0.343,-12.27,0.01,0.015,0.077,0,1,4
TRK_05019,112,0.616,0.698,0.237,0.334,-8.59,0.238,0.199,0.173,4,0,4
TRK_05020,121,0.342,0.612,0.382,0.556,-11.79,0.027,0.049,0.203,1,0,4
TRK_05021,109,0.302,0.175,0.205,0.47,-9.12,0.107,0.024,0.058,1,0,4
TRK_05022,130,0.761,0.499,0.566,0.604,-10.42,0.112,0.005,0.16,4,1,5
TRK_05023,153,0.957,1.0,0.638,0.55,-14.29,0.013,0.047,0.011,5,1,4
TRK_05024,123,0.786,0.895,0.63,0.175,-9.99,0.063,0.063,0.036,9,0,4
TRK_05025,111,0.611,1.0,0.079,0.008,-7.98,0.412,0.001,0.372,0,1,5
TRK_05026,83,0.569,0.543,0.956,0.681,-3.81,0.036,0.151,0.039,2,1,4
TRK_05027,103,0.564,0.823,0.204,0.429,-12.92,0.02,0.063,0.207,6,1,4
TRK_05028,115,0.446,0.719,0.506,0.232,-12.37,0.009,0.041,0.395,8,1,4
TRK_05029,144,0.595,0.872,0.822,0.635,-8.14,0.222,0.116,0.048,2,0,4
TRK_05030,98,0.57,0.872,0.443,0.167,-8.99,0.136,0.021,0.195,0,1,4
TRK_05031,121,0.874,0.699,0.365,0.031,-14.17,0.128,0.114,0.2,10,0,3
TRK_05032,142,0.646,0.696,0.646,0.32,-9.9,0.021,0.137,0.317,6,1,4
TRK_05033,130,0.244,0.664,0.331,0.281,-11.04,0.376,0.079,0.402,7,0,6
TRK_05034,107,0.028,0.788,0.893,0.908,-7.68,0.119,0.166,0.029,7,0,4
TRK_05035,115,0.869,0.748,0.152,0.02,-4.85,0.085,0.113,0.059,10,1,4
TRK_05036,122,0.562,0.802,0.206,0.242,-11.6,0.011,0.086,0.13,1,0,4
TRK_05037,168,0.738,0.307,0.63,0.685,-12.58,0.002,0.136,0.536,4,0,4
TRK_05038,113,0.497,0.873,0.496,0.148,-11.58,0.058,0.273,0.133,3,1,4
TRK_05039,86,0.347,0.591,0.293,0.911,-9.42,0.006,0.019,0.09,7,1,4
TRK_05040,98,0.552,0.884,0.428,0.008,-11.22,0.058,0.802,0.175,7,1,4
TRK_05041,131,0.607,0.526,0.736,0.485,-10.71,0.043,0.065,0.042,7,1,4
TRK_05042,132,0.573,0.359,0.093,0.764,-4.96,0.17,0.156,0.114,9,0,4
TRK_05043,154,0.217,0.581,0.811,0.463,-8.1,0.037,0.089,0.231,11,0,4
TRK_05044,129,0.726,0.878,0.065,0.627,-13.58,0.016,0.083,0.063,11,0,4
TRK_05045,132,0.354,0.649,0.151,0.527,-7.45,0.073,0.146,0.561,4,1,4
TRK_05046,109,0.875,0.425,0.803,0.756,-7.66,0.037,0.293,0.22,7,0,4
TRK_05047,106,0.336,0.494,0.821,0.602,-9.04,0.144,0.287,0.387,7,0,4
TRK_05048,140,0.856,0.89,0.68,0.823,-3.48,0.177,0.136,0.063,9,1,4
TRK_05049,137,0.344,0.79,0.625,0.65,-4.92,0.068,0.09,0.212,7,1,4
TRK_05050,123,0.889,0.667,0.175,0.402,-6.18,0.026,0.341,0.108,5,1,4
TRK_05051,53,0.242,0.523,0.909,0.423,-7.33,0.097,0.171,0.089,9,0,4
TRK_05052,131,0.412,0.606,0.322,0.401,-4.49,0.092,0.09,0.11,2,0,4
TRK_05053,76,0.465,0.442,0.843,0.156,-5.88,0.006,0.28,0.002,9,1,4
TRK_05054,120,0.78,0.513,0.477,0.45,-12.59,0.127,0.16,0.17,5,1,3
TRK_05055,175,0.677,0.473,0.272,0.27,-6.11,0.145,0.117,0.044,10,0,4
TRK_05056,117,0.093,0.396,0.623,0.227,-14.51,0.193,0.102,0.013,2,1,4
TRK_05057,135,0.829,0.469,0.321,0.988,-12.71,0.103,0.11,0.044,4,0,3
TRK_05058,93,0.878,0.582,0.239,0.727,-14.88,0.188,0.092,0.059,8,0,4
TRK_05059,112,0.557,0.55,0.938,0.646,-14.94,0.099,0.072,0.305,6,1,5
TRK_05060,146,0.732,0.962,0.274,0.415,-5.69,0.067,0.18,0.174,6,1,4
TRK_05061,132,0.501,0.611,0.37,0.538,-8.43,0.017,0.127,0.245,1,0,4
TRK_05062,82,0.118,0.751,0.428,0.877,-14.34,0.027,0.183,0.282,10,1,4
TRK_05063,124,0.855,0.552,0.509,0.017,-6.28,0.056,0.634,0.324,6,1,4
TRK_05064,118,0.786,0.933,0.172,0.649,-14.5,0.028,0.205,0.269,4,1,4
TRK_05065,93,0.326,0.429,0.072,0.588,-6.54,0.125,0.01,0.444,8,1,4
TRK_05066,113,0.83,0.592,0.548,0.753,-10.54,0.028,0.003,0.109,9,0,4
TRK_05067,86,0.138,0.21,0.079,0.833,-11.46,0.133,0.167,0.023,8,1,4
TRK_05068,140,0.859,0.36,0.379,0.272,-9.47,0.024,0.05,0.075,8,1,4
TRK_05069,129,0.54,0.834,0.452,0.332,-9.92,0.137,0.004,0.24,3,0,4
TRK_05070,113,0.493,0.613,0.425,0.38,-3.41,0.147,0.014,0.002,4,0,3
TRK_05071,125,0.801,0.522,0.887,0.651,-14.77,0.073,0.026,0.517,8,0,4
TRK_05072,62,0.703,0.593,0.679,0.112,-7.24,0.06,0.28,0.016,5,0,4
TRK_05073,92,0.478,0.659,0.613,0.865,-9.37,0.015,0.058,0.094,11,1,4
TRK_05074,127,0.547,0.806,0.609,0.04,-4.17,0.235,0.07,0.115,9,0,4
TRK_05075,105,0.781,0.761,0.388,0.022,-3.14,0.002,0.856,0.3,10,1,4
TRK_05076,80,0.877,0.569,0.295,0.536,-5.5,0.161,0.178,0.281,4,1,6
TRK_05077,140,0.845,0.606,0.58,0.713,-7.69,0.006,0.16,0.018,7,1,4
TRK_05078,128,0.853,0.997,0.829,0.286,-9.3,0.067,0.175,0.278,2,1,6
TRK_05079,131,0.344,0.826,0.853,0.681,-12.34,0.064,0.026,0.015,0,1,6
TRK_05080,140,0.737,0.697,0.171,0.638,-11.95,0.028,0.045,0.056,2,1,4
TRK_05081,123,0.554,0.649,0.284,0.911,-11.15,0.059,0.228,0.107,4,1,4
TRK_05082,108,0.734,0.727,0.303,0.561,-7.22,0.21,0.004,0.048,5,0,4
TRK_05083,68,0.079,0.746,0.197,0.407,-13.51,0.305,0.301,0.101,7,1,4
TRK_05084,162,0.799,0.633,0.907,0.641,-5.11,0.0,0.03,0.032,1,0,4
TRK_05085,77,0.426,0.403,0.384,0.471,-14.2,0.17,0.039,0.299,9,1,4
TRK_05086,120,0.89,1.0,0.431,0.205,-11.47,0.154,0.25,0.34,4,1,4
TRK_05087,130,0.368,0.739,0.337,0.319,-8.05,0.117,0.004,0.155,10,0,5
TRK_05088,102,0.847,0.513,0.567,0.188,-4.6,0.06,0.097,0.102,8,1,4
TRK_05089,137,0.581,0.674,0.577,0.545,-11.37,0.003,0.082,0.217,4,0,4
TRK_05090,93,0.402,0.829,0.953,0.229,-12.74,0.015,0.83,0.212,7,1,4
TRK_05091,117,0.75,0.701,0.482,0.298,-7.14,0.043,0.342,0.012,1,0,4
TRK_05092,106,0.719,0.584,0.687,0.457,-8.84,0.089,0.035,0.122,9,0,3
TRK_05093,96,0.548,0.63,0.523,0.432,-10.85,0.096,0.134,0.198,4,1,4
TRK_05094,106,0.552,0.579,0.33,0.481,-13.79,0.075,0.114,0.05,0,0,3
TRK_05095,127,0.678,0.576,0.746,0.395,-12.53,0.065,0.043,0.204,7,0,4
TRK_05096,54,0.653,0.368,0.183,0.794,-9.59,0.098,0.137,0.384,8,0,4
TRK_05097,127,0.251,0.484,0.68,0.82,-9.83,0.016,0.062,0.018,3,1,4
TRK_05098,125,0.931,0.41,0.537,0.403,-9.12,0.044,0.394,0.12,6,0,4
TRK_05099,95,0.808,0.898,0.415,0.385,-4.21,0.083,0.695,0.205,10,0,4
TRK_05100,140,0.818,0.898,0.157,0.583,-13.49,0.009,0.205,0.351,8,1,4
TRK_05101,149,0.695,0.758,0.887,0.623,-12.8,0.225,0.085,0.201,8,1,4
TRK_05102,82,0.278,0.322,0.08,0.958,-13.07,0.038,0.022,0.334,7,1,4
TRK_05103,104,0.391,0.829,0.291,0.772,-11.53,0.044,0.052,0.056,0,1,4
TRK_05104,117,0.399,0.667,0.82,0.746,-9.95,0.113,0.024,0.151,5,0,4
TRK_05105,160,0.806,0.661,0.684,0.872,-7.69,0.097,0.312,0.118,1,0,4
TRK_05106,147,0.637,0.345,0.53,0.396,-9.53,0.107,0.149,0.226,9,0,4
TRK_05107,117,0.464,0.923,0.803,0.538,-4.04,0.023,0.004,0.225,9,0,4
TRK_05108,121,0.209,0.612,0.399,0.638,-12.9,0.016,0.205,0.066,5,1,6
TRK_05109,142,0.61,1.0,0.361,0.24,-6.57,0.358,0.016,0.464,7,1,4
TRK_05110,53,0.302,0.453,0.646,0.703,-9.79,0.26,0.098,0.055,11,1,4
TRK_05111,129,0.746,0.923,0.633,0.064,-4.81,0.066,0.033,0.098,10,1,4
TRK_05112,90,0.392,0.467,0.393,0.664,-10.65,0.062,0.118,0.013,3,0,4
TRK_05113,111,0.658,0.773,0.388,0.601,-7.19,0.094,0.152,0.496,7,1,5
TRK_05114,113,0.97,0.61,0.086,0.916,-13.15,0.275,0.054,0.287,1,1,4
TRK_05115,94,0.179,0.827,0.101,0.488,-6.07,0.284,0.087,0.281,2,1,5
TRK_05116,135,0.542,0.378,0.568,0.461,-10.46,0.049,0.645,0.06,6,1,4
TRK_05117,131,0.865,0.596,0.259,0.212,-6.53,0.063,0.139,0.205,11,1,4
TRK_05118,102,0.754,0.892,0.657,0.054,-14.9,0.022,0.703,0.279,1,1,4
TRK_05119,183,0.921,0.57,0.809,0.559,-10.09,0.009,0.16,0.206,3,0,4
TRK_05120,120,0.157,0.651,0.905,0.466,-13.4,0.012,0.383,0.154,8,1,4
TRK_05121,107,0.566,0.456,0.489,0.14,-3.39,0.102,0.207,0.01,3,0,4
TRK_05122,104,0.358,0.754,0.091,0.022,-9.62,0.214,0.701,0.329,3,0,6
TRK_05123,98,0.502,0.617,0.699,0.444,-14.24,0.025,0.012,0.155,3,0,5
TRK_05124,123,0.326,0.578,0.291,0.651,-5.68,0.052,0.092,0.024,11,1,4
TRK_05125,137,0.629,0.428,0.384,0.097,-13.68,0.183,0.06,0.124,2,1,5
TRK_05126,119,0.267,0.688,0.357,0.282,-6.55,0.053,0.02,0.297,10,1,4
TRK_05127,146,0.756,0.473,0.755,0.279,-6.36,0.086,0.094,0.103,4,0,4
TRK_05128,97,0.494,0.83,0.694,0.334,-11.8,0.125,0.616,0.014,9,1,4
TRK_05129,107,0.515,0.825,0.267,0.615,-3.68,0.019,0.028,0.688,6,1,4
TRK_05130,95,0.687,0.685,0.149,0.186,-13.6,0.108,0.459,0.216,5,1,4
TRK_05131,111,0.749,0.646,0.378,0.589,-12.66,0.005,0.542,0.062,9,1,4
TRK_05132,87,0.18,0.647,0.434,0.499,-5.39,0.003,0.011,0.009,7,0,3
TRK_05133,112,0.379,0.708,0.356,0.135,-9.93,0.179,0.237,0.009,5,0,4
TRK_05134,139,0.568,0.593,0.607,0.345,-8.61,0.006,0.011,0.044,6,1,6
TRK_05135,108,0.17,0.69,0.469,0.635,-4.41,0.029,0.102,0.268,4,0,5
TRK_05136,114,0.452,0.311,0.687,0.59,-8.05,0.012,0.126,0.243,4,1,3
TRK_05137,135,0.655,0.991,0.407,0.054,-6.56,0.03,0.138,0.049,4,0,3
TRK_05138,88,0.322,0.552,0.489,0.813,-10.49,0.035,0.173,0.229,2,0,4
TRK_05139,130,0.637,0.64,0.076,0.465,-12.95,0.237,0.045,0.015,10,1,4
TRK_05140,97,0.23,0.436,0.276,0.551,-14.29,0.074,0.123,0.106,6,0,4
TRK_05141,112,0.846,0.692,0.228,0.197,-6.16,0.046,0.022,0.04,0,0,4
TRK_05142,119,0.334,0.883,0.68,0.471,-5.24,0.114,0.028,0.158,1,0,4
TRK_05143,123,0.744,0.919,0.147,0.043,-14.55,0.19,0.005,0.03,8,0,4
TRK_05144,177,0.897,0.507,0.828,0.509,-11.51,0.079,0.04,0.113,4,0,4
TRK_05145,98,0.386,0.717,0.488,0.906,-6.1,0.003,0.154,0.064,8,0,4
TRK_05146,124,0.866,0.784,0.393,0.38,-12.15,0.0,0.003,0.076,0,0,4
TRK_05147,111,0.333,0.806,0.362,0.542,-7.96,0.028,0.024,0.04,0,1,4
TRK_05148,131,0.057,0.511,0.268,0.303,-14.37,0.093,0.022,0.032,3,1,4
TRK_05149,124,0.502,0.626,0.846,0.351,-3.08,0.057,0.035,0.278,5,0,4
TRK_05150,97,0.633,0.867,0.569,0.566,-7.13,0.025,0.294,0.213,4,1,4
TRK_05151,103,0.743,0.477,0.594,0.206,-5.55,0.052,0.276,0.133,6,1,4
TRK_05152,74,0.867,0.252,0.684,0.448,-4.83,0.003,0.052,0.229,9,1,4
TRK_05153,121,0.642,0.657,0.775,0.497,-9.85,0.073,0.055,0.018,9,0,4
TRK_05154,136,0.812,0.729,0.479,0.054,-14.2,0.207,0.025,0.453,0,0,4
TRK_05155,122,0.608,0.655,0.457,0.185,-14.24,0.037,0.335,0.012,9,0,5
TRK_05156,104,0.207,0.55,0.536,0.641,-9.21,0.338,0.05,0.045,3,0,4
TRK_05157,88,0.71,0.913,0.515,0.133,-5.22,0.044,0.295,0.119,1,1,4
TRK_05158,135,0.852,0.311,0.8,0.384,-4.98,0.348,0.006,0.089,2,1,4
TRK_05159,86,0.365,0.233,0.298,0.839,-4.5,0.082,0.0,0.044,0,1,4
TRK_05160,46,0.766,0.198,0.815,0.594,-13.44,0.087,0.019,0.019,1,1,4
TRK_05161,75,0.755,0.778,0.603,0.109,-9.97,0.045,0.704,0.012,10,1,4
TRK_05162,122,0.8,0.666,0.448,0.775,-6.84,0.405,0.102,0.2,5,1,4
TRK_05163,162,0.868,0.38,0.948,0.39,-3.91,0.029,0.344,0.024,11,0,4
TRK_05164,124,0.793,0.872,0.333,0.365,-12.52,0.15,0.046,0.291,7,1,4
TRK_05165,148,0.468,0.698,0.633,0.33,-8.79,0.005,0.014,0.132,8,1,4
TRK_05166,179,0.697,0.286,0.282,0.47,-9.19,0.028,0.022,0.042,1,0,4
TRK_05167,128,0.739,0.74,0.36,0.479,-5.56,0.11,0.104,0.179,7,1,4
TRK_05168,77,0.461,0.719,0.713,0.363,-4.52,0.187,0.153,0.11,11,0,4
TRK_05169,134,0.803,0.841,0.689,0.026,-7.07,0.037,0.07,0.197,3,0,4
TRK_05170,108,0.879,0.493,0.319,0.889,-3.79,0.23,0.273,0.209,3,1,4
TRK_05171,86,0.083,0.894,0.421,0.774,-12.83,0.275,0.064,0.093,6,1,4
TRK_05172,85,0.952,0.857,0.53,0.133,-12.77,0.041,0.821,0.044,2,0,4
TRK_05173,111,0.837,0.753,0.795,0.662,-10.87,0.083,0.272,0.186,1,1,4
TRK_05174,181,0.916,0.483,0.583,0.38,-7.99,0.026,0.079,0.023,4,1,5
TRK_05175,128,0.564,0.62,0.506,0.774,-6.18,0.401,0.136,0.112,7,1,4
TRK_05176,148,0.148,0.527,0.289,0.577,-4.93,0.123,0.11,0.033,6,0,4
TRK_05177,199,0.768,0.461,0.137,0.506,-12.31,0.004,0.106,0.172,6,0,6
TRK_05178,105,0.439,0.747,0.542,0.222,-12.39,0.06,0.104,0.176,9,1,4
TRK_05179,137,0.874,0.689,0.111,0.513,-5.09,0.209,0.132,0.112,0,1,4
TRK_05180,122,0.65,0.815,0.368,0.231,-5.5,0.128,0.125,0.059,4,0,5
TRK_05181,143,0.912,0.497,0.276,0.279,-7.8,0.103,0.032,0.218,0,0,4
TRK_05182,95,0.453,0.643,0.889,0.726,-5.35,0.002,0.067,0.406,1,1,4
TRK_05183,119,0.541,0.545,0.848,0.064,-13.39,0.185,0.319,0.053,1,1,4
TRK_05184,126,0.547,0.834,0.428,0.311,-11.89,0.101,0.036,0.507,3,0,4
TRK_05185,91,0.18,0.681,0.522,0.363,-11.92,0.036,0.191,0.375,10,1,4
TRK_05186,113,0.4,0.49,0.174,0.35,-10.68,0.086,0.055,0.081,5,0,4
TRK_05187,123,0.464,0.576,0.572,0.631,-4.62,0.022,0.119,0.198,3,1,4
TRK_05188,98,0.459,0.643,0.52,0.305,-9.41,0.02,0.124,0.189,10,1,4
TRK_05189,153,0.824,0.733,0.89,0.183,-11.93,0.04,0.002,0.366,5,1,3
TRK_05190,96,0.47,0.988,0.711,0.212,-4.77,0.092,0.647,0.035,4,1,4
TRK_05191,126,0.843,0.559,0.545,0.516,-8.0,0.114,0.058,0.098,11,0,4
TRK_05192,92,0.811,0.858,0.234,0.163,-8.29,0.08,0.576,0.347,2,0,4
TRK_05193,112,0.191,0.896,0.817,0.668,-4.32,0.002,0.095,0.037,3,1,4
TRK_05194,131,0.724,0.575,0.397,0.025,-13.99,0.128,0.023,0.136,11,1,4
TRK_05195,135,0.81,0.395,0.739,0.484,-11.25,0.065,0.046,0.006,7,0,4
TRK_05196,130,0.695,0.466,0.775,0.8,-9.61,0.027,0.031,0.233,6,1,4
TRK_05197,136,0.847,0.956,0.612,0.244,-4.72,0.036,0.005,0.534,4,0,4
TRK_05198,140,0.469,0.656,0.647,0.764,-4.69,0.073,0.242,0.088,1,0,4
TRK_05199,128,0.538,0.158,0.835,0.853,-9.06,0.053,0.102,0.137,11,0,4
TRK_05200,101,0.597,0.869,0.884,0.751,-11.72,0.022,0.018,0.058,4,0,4
TRK_05201,179,0.93,0.619,0.675,0.658,-12.13,0.087,0.009,0.143,5,0,4
TRK_05202,94,0.343,0.525,0.258,0.611,-5.21,0.168,0.023,0.01,5,1,4
TRK_05203,103,0.903,0.674,0.274,0.481,-6.19,0.029,0.13,0.06,2,1,4
TRK_05204,117,0.262,0.451,0.568,0.275,-3.3,0.03,0.258,0.185,10,1,4
TRK_05205,121,0.671,0.742,0.27,0.832,-12.92,0.029,0.002,0.1,2,1,4
TRK_05206,90,0.753,0.774,0.588,0.223,-7.28,0.206,0.67,0.153,11,0,4
TRK_05207,106,0.273,0.656,0.537,0.331,-6.22,0.035,0.078,0.112,7,0,5
TRK_05208,126,0.581,0.094,0.685,0.528,-4.09,0.34,0.244,0.126,3,1,4
TRK_05209,136,0.512,0.709,0.626,0.837,-3.04,0.071,0.104,0.017,11,1,4
TRK_05210,114,0.933,0.557,0.491,0.383,-11.49,0.006,0.008,0.214,5,0,4
TRK_05211,89,0.232,0.467,0.216,0.891,-11.17,0.109,0.215,0.064,3,1,4
TRK_05212,99,0.296,0.616,0.453,0.717,-11.72,0.231,0.033,0.095,0,1,4
TRK_05213,102,0.456,0.604,0.645,0.664,-12.05,0.03,0.002,0.202,10,1,4
