chart_id,track_id,artist_id,chart_name,week_date,peak_position,weeks_on_chart
6735,8198,126,Urban Chart,2022-10-08,35,46
6736,4849,100,APAC Pulse,2023-02-25,126,36
6737,5613,9,EU Top 200,2021-03-16,108,20
6738,821,236,Latin Beats,2024-06-22,194,51
6739,931,81,Dance/Electronic 40,2019-07-03,99,25
6740,10170,143,Latin Beats,2017-03-08,116,46
6741,14199,111,EU Top 200,2022-04-26,126,2
6742,4910,132,Global Weekly,2021-09-09,199,49
6743,7046,107,Global Weekly,2022-02-25,163,38
6744,13348,58,Latin Beats,2021-08-01,141,29
6745,8572,21,Dance/Electronic 40,2022-08-04,7,10
6746,4513,121,US Hot 100,2024-05-01,55,23
6747,853,51,US Hot 100,2021-04-05,198,2
6748,14901,123,Latin Beats,2017-11-08,192,19
6749,12293,108,EU Top 200,2021-07-15,188,48
6750,5815,197,Urban Chart,2016-01-20,36,19
6751,7289,47,Alternative 50,2021-05-05,155,27
6752,4682,35,Global Weekly,2016-10-19,20,46
6753,7778,135,Latin Beats,2017-10-25,88,44
6754,9306,125,US Hot 100,2020-06-02,61,33
6755,10880,125,APAC Pulse,2024-09-26,65,18
6756,14375,92,Dance/Electronic 40,2022-07-08,5,10
6757,10919,153,Latin Beats,2024-05-26,11,18
6758,856,161,Latin Beats,2015-08-05,22,11
6759,12839,73,Dance/Electronic 40,2020-12-08,103,41
6760,14195,114,APAC Pulse,2023-02-11,39,3
6761,2971,96,EU Top 200,2018-10-28,119,28
6762,11158,156,APAC Pulse,2022-11-10,63,23
6763,9807,14,Alternative 50,2015-07-29,73,1
6764,1529,57,APAC Pulse,2024-04-23,96,11
6765,9443,202,Global Weekly,2015-09-09,47,19
6766,12265,209,Urban Chart,2021-06-09,153,3
6767,12384,221,Alternative 50,2022-07-14,2,13
6768,4760,94,Urban Chart,2023-08-04,158,52
6769,3578,198,Urban Chart,2022-01-27,177,52
6770,4358,114,Dance/Electronic 40,2017-03-29,73,47
6771,2714,81,Alternative 50,2023-05-31,193,52
6772,7179,122,APAC Pulse,2018-11-24,36,28
6773,5734,110,US Hot 100,2018-02-21,132,16
6774,7452,74,US Hot 100,2024-09-28,31,17
6775,3834,172,Dance/Electronic 40,2021-04-18,76,35
6776,51,51,Urban Chart,2024-08-15,19,29
6777,5034,177,APAC Pulse,2021-01-20,38,11
6778,7405,58,APAC Pulse,2024-06-20,130,52
6779,13135,189,Alternative 50,2015-06-10,26,1
6780,8271,220,Urban Chart,2020-07-22,12,38
6781,12622,157,EU Top 200,2023-09-16,140,34
6782,9344,242,Latin Beats,2020-08-03,20,30
6783,14531,237,Global Weekly,2024-04-13,182,48
6784,6794,105,Alternative 50,2017-12-06,106,22
6785,3067,132,APAC Pulse,2020-07-19,86,51
6786,3984,176,APAC Pulse,2020-12-07,94,16
6787,1178,59,Urban Chart,2023-09-22,130,41
6788,9955,8,Global Weekly,2024-05-17,64,26
6789,8402,50,APAC Pulse,2022-05-17,40,19
6790,5748,210,Dance/Electronic 40,2019-04-24,14,21
6791,9130,169,Urban Chart,2021-02-10,184,51
6792,11454,63,Latin Beats,2015-09-30,69,50
6793,5398,11,EU Top 200,2022-04-11,158,1
6794,1261,122,Urban Chart,2015-08-26,15,45
6795,8905,108,Dance/Electronic 40,2020-02-03,154,42
6796,5095,62,US Hot 100,2022-02-25,78,50
6797,14016,176,Urban Chart,2019-04-10,77,6
6798,14015,161,Global Weekly,2020-06-02,169,22
6799,5803,213,Latin Beats,2024-10-13,104,27
6800,3725,69,US Hot 100,2024-11-08,107,38
6801,8136,120,US Hot 100,2024-02-04,25,24
6802,8465,114,Dance/Electronic 40,2023-11-15,64,19
6803,10278,167,US Hot 100,2024-02-02,32,1
6804,12235,21,Dance/Electronic 40,2023-03-18,188,30
6805,14409,225,APAC Pulse,2020-06-17,151,23
6806,9064,196,Latin Beats,2024-07-06,177,17
6807,13073,111,Global Weekly,2020-08-19,92,12
6808,9227,213,Alternative 50,2024-11-03,73,34
6809,9007,171,APAC Pulse,2023-01-29,36,27
6810,8331,67,APAC Pulse,2022-10-05,139,22
6811,4973,179,EU Top 200,2020-12-20,131,50
6812,1256,81,EU Top 200,2021-05-27,163,52
6813,12560,73,US Hot 100,2021-06-16,25,31
6814,14211,46,APAC Pulse,2024-08-02,110,21
6815,8309,210,Alternative 50,2024-12-05,22,19
6816,7706,161,US Hot 100,2022-02-04,81,50
6817,7954,51,Urban Chart,2017-09-16,13,39
6818,12820,156,US Hot 100,2022-08-11,109,46
6819,13679,188,Global Weekly,2022-02-04,76,40
6820,2263,144,Alternative 50,2024-01-07,23,9
6821,7927,172,Urban Chart,2023-03-18,71,15
6822,3354,154,US Hot 100,2024-08-21,4,41
6823,1761,65,APAC Pulse,2024-06-02,187,25
6824,13457,53,US Hot 100,2022-08-24,107,31
6825,3284,183,Latin Beats,2023-03-10,5,29
6826,5893,69,US Hot 100,2024-03-09,30,33
6827,9848,56,EU Top 200,2016-09-15,42,43
6828,1240,48,APAC Pulse,2023-10-19,135,51
6829,1609,98,US Hot 100,2023-02-03,137,25
6830,1243,38,US Hot 100,2017-03-22,4,18
6831,10271,237,Latin Beats,2023-07-08,37,21
6832,11948,112,APAC Pulse,2020-10-14,164,25
6833,12291,229,US Hot 100,2023-12-10,64,48
6834,10372,156,Global Weekly,2018-03-22,43,37
6835,1233,160,Dance/Electronic 40,2019-03-31,75,33
6836,6370,92,APAC Pulse,2023-05-29,43,36
6837,7424,189,APAC Pulse,2020-12-16,63,43
6838,13416,226,Dance/Electronic 40,2023-10-07,150,29
6839,3877,189,Global Weekly,2024-12-16,57,4
6840,3114,20,EU Top 200,2023-08-22,103,25
6841,10564,86,Alternative 50,2024-04-27,24,40
6842,3961,232,APAC Pulse,2021-08-15,105,31
6843,10085,85,EU Top 200,2016-11-30,9,9
6844,7150,239,APAC Pulse,2024-07-05,144,40
6845,2584,7,Latin Beats,2020-11-18,7,29
6846,6542,17,Global Weekly,2015-08-19,138,24
6847,3827,82,APAC Pulse,2018-07-28,64,5
6848,12437,8,Latin Beats,2023-09-15,60,49
6849,7804,195,Alternative 50,2019-06-03,20,48
6850,13047,192,Urban Chart,2016-08-03,188,23
6851,4824,9,APAC Pulse,2024-12-21,47,22
6852,9109,190,US Hot 100,2024-01-06,23,41
6853,3240,230,Dance/Electronic 40,2022-03-11,134,30
6854,12723,115,Latin Beats,2020-12-22,88,37
6855,13470,75,US Hot 100,2019-10-28,153,14
6856,14225,19,Global Weekly,2022-12-28,1,21
6857,7524,90,US Hot 100,2019-10-09,22,17
6858,808,232,APAC Pulse,2024-07-30,37,47
6859,8305,50,EU Top 200,2018-06-20,18,26
6860,10060,11,Global Weekly,2024-02-15,174,37
6861,8932,218,APAC Pulse,2017-11-29,70,33
6862,1843,206,APAC Pulse,2022-06-29,27,39
6863,9183,30,APAC Pulse,2024-06-28,128,9
6864,14487,67,US Hot 100,2024-04-03,67,25
6865,13262,32,Dance/Electronic 40,2016-03-10,119,26
6866,14338,249,US Hot 100,2024-10-05,134,42
6867,3386,42,Alternative 50,2022-02-23,190,30
6868,5693,212,Global Weekly,2019-05-22,95,19
6869,10370,53,Global Weekly,2021-01-27,128,41
6870,1323,95,Latin Beats,2022-08-26,178,40
6871,7465,110,Latin Beats,2020-02-05,45,36
6872,10850,45,Urban Chart,2022-04-05,40,11
6873,2039,111,Dance/Electronic 40,2021-11-17,171,13
6874,11969,8,APAC Pulse,2021-07-19,94,3
6875,5059,150,US Hot 100,2024-02-21,186,25
6876,6177,86,Global Weekly,2018-10-24,174,18
6877,4932,2,Alternative 50,2024-08-03,186,2
6878,9542,81,Alternative 50,2019-10-30,91,1
6879,5530,121,Dance/Electronic 40,2022-07-20,166,41
6880,3146,80,Alternative 50,2018-06-17,127,38
6881,3560,162,EU Top 200,2021-06-24,133,49
6882,11578,157,US Hot 100,2024-06-28,106,22
6883,1326,11,Alternative 50,2022-08-02,96,44
6884,9727,25,Latin Beats,2021-03-10,103,13
6885,6817,178,US Hot 100,2021-02-28,54,49
6886,10932,223,Global Weekly,2015-03-04,25,50
6887,1025,62,Latin Beats,2024-05-24,61,51
6888,1511,59,Urban Chart,2022-02-18,107,48
6889,4490,156,Global Weekly,2019-07-24,139,2
6890,4887,202,Dance/Electronic 40,2015-09-23,192,28
6891,6984,203,Latin Beats,2024-01-08,199,29
6892,6290,121,Global Weekly,2021-01-07,63,1
6893,2028,25,US Hot 100,2019-08-21,92,4
6894,8632,9,US Hot 100,2023-05-30,110,1
6895,13678,32,APAC Pulse,2022-03-07,151,23
6896,6033,66,APAC Pulse,2017-08-23,37,11
6897,9713,122,Latin Beats,2024-10-09,53,16
6898,5307,2,US Hot 100,2023-02-10,57,40
6899,4598,148,US Hot 100,2023-04-27,141,10
6900,13244,33,Latin Beats,2016-12-21,19,37
6901,5817,126,US Hot 100,2024-09-07,25,16
6902,12322,189,APAC Pulse,2018-06-13,58,41
6903,4852,95,Global Weekly,2023-02-28,45,25
6904,9806,35,Dance/Electronic 40,2023-01-18,134,29
6905,6944,124,APAC Pulse,2023-09-23,60,26
6906,5593,91,Dance/Electronic 40,2023-07-12,188,2
6907,12414,242,Urban Chart,2023-05-12,172,36
6908,4246,147,Latin Beats,2024-02-25,119,8
6909,4325,132,EU Top 200,2016-06-01,95,37
6910,5256,165,APAC Pulse,2024-07-01,107,38
6911,3596,177,Dance/Electronic 40,2022-03-11,121,6
6912,4130,218,Global Weekly,2019-06-02,20,51
6913,13006,88,Alternative 50,2024-04-05,140,36
6914,14415,184,Dance/Electronic 40,2020-01-22,47,26
6915,10259,14,US Hot 100,2023-05-25,148,5
6916,10948,213,US Hot 100,2024-12-22,56,15
6917,5496,43,APAC Pulse,2017-04-12,30,38
6918,11544,232,Alternative 50,2021-08-01,77,19
6919,13514,62,US Hot 100,2024-07-07,21,33
6920,3136,1,Dance/Electronic 40,2022-12-11,27,5
6921,9273,54,US Hot 100,2020-09-14,63,48
6922,10179,93,Dance/Electronic 40,2018-01-28,20,51
6923,12308,198,Urban Chart,2023-01-05,130,45
6924,12424,82,Alternative 50,2015-02-18,66,37
6925,9639,88,Latin Beats,2024-02-23,96,9
6926,10869,220,Urban Chart,2023-04-05,123,43
6927,13241,199,APAC Pulse,2022-04-15,18,18
6928,9256,152,Latin Beats,2024-03-05,113,44
6929,13725,203,APAC Pulse,2020-10-14,155,24
6930,3808,47,Urban Chart,2020-05-24,112,52
6931,1184,52,Latin Beats,2023-02-19,102,29
6932,14388,240,Global Weekly,2020-08-19,148,45
6933,12765,90,Alternative 50,2020-04-29,96,14
6934,4974,221,Dance/Electronic 40,2024-09-25,6,35
6935,8064,15,APAC Pulse,2016-12-14,52,52
6936,12870,188,US Hot 100,2023-09-09,74,40
6937,8618,58,Global Weekly,2019-09-07,26,15
6938,7932,57,EU Top 200,2022-11-20,15,11
6939,797,93,Dance/Electronic 40,2018-08-12,116,50
6940,2300,151,Global Weekly,2020-06-17,29,21
6941,8609,51,Global Weekly,2020-08-17,103,47
6942,8722,229,APAC Pulse,2022-07-08,85,51
6943,867,82,Urban Chart,2023-07-29,81,8
6944,13809,74,Alternative 50,2022-10-07,104,7
6945,6936,189,US Hot 100,2015-11-04,46,49
6946,1085,19,Latin Beats,2022-11-30,185,4
6947,13667,17,EU Top 200,2018-07-25,53,17
6948,6266,121,Dance/Electronic 40,2024-10-31,196,32
6949,1302,229,Urban Chart,2024-06-03,61,23
6950,1170,125,Dance/Electronic 40,2017-11-01,113,6
6951,1693,137,EU Top 200,2019-12-08,13,34
6952,10627,187,EU Top 200,2024-11-16,65,1
6953,1600,82,Latin Beats,2016-10-26,161,44
6954,5504,245,Dance/Electronic 40,2021-09-06,10,38
6955,10306,82,Dance/Electronic 40,2017-02-01,135,47
6956,7619,104,Global Weekly,2022-04-01,59,2
6957,6643,130,Urban Chart,2015-05-27,126,42
6958,9281,23,Latin Beats,2018-10-31,84,42
6959,14368,149,EU Top 200,2020-09-29,179,15
6960,5130,111,Urban Chart,2020-12-01,30,13
6961,11024,199,Global Weekly,2022-04-22,183,6
6962,7502,13,APAC Pulse,2021-06-12,112,32
6963,5843,114,APAC Pulse,2023-01-14,64,36
6964,5288,193,Latin Beats,2018-07-18,164,14
6965,9673,49,Dance/Electronic 40,2021-05-09,25,51
6966,7999,142,Alternative 50,2023-11-11,29,15
6967,8727,218,APAC Pulse,2019-01-16,148,18
6968,9921,15,Global Weekly,2022-10-12,179,29
6969,952,229,EU Top 200,2021-07-03,188,20
6970,9588,169,Latin Beats,2018-08-15,20,31
6971,9332,141,Latin Beats,2016-08-10,41,44
6972,3571,27,Urban Chart,2019-11-13,147,34
6973,14373,125,Global Weekly,2016-11-09,133,2
6974,5844,247,Latin Beats,2023-09-05,127,46
6975,5089,41,APAC Pulse,2022-02-09,115,13
6976,3789,125,US Hot 100,2021-01-12,180,21
6977,1453,122,APAC Pulse,2023-12-02,73,28
6978,12927,19,Urban Chart,2018-09-05,150,26
6979,10398,137,Latin Beats,2019-10-23,28,10
6980,11322,181,APAC Pulse,2024-04-07,173,46
6981,13499,110,APAC Pulse,2015-12-02,147,22
6982,13601,203,Dance/Electronic 40,2022-01-10,81,24
6983,14832,90,Urban Chart,2024-06-12,105,21
6984,9084,221,APAC Pulse,2021-12-22,60,8
6985,12556,164,APAC Pulse,2019-09-25,162,20
6986,1351,86,APAC Pulse,2022-07-14,127,51
6987,9705,38,Alternative 50,2024-03-12,179,27
6988,743,33,Alternative 50,2020-11-25,48,40
6989,5548,14,Latin Beats,2021-03-18,60,38
6990,14110,58,Alternative 50,2022-09-15,123,37
6991,9981,34,Global Weekly,2017-03-01,188,45
6992,8782,38,Dance/Electronic 40,2023-03-21,200,46
6993,3210,110,Urban Chart,2016-11-30,81,34
6994,10228,224,APAC Pulse,2023-02-18,93,46
6995,11947,57,Latin Beats,2023-11-07,86,42
6996,10253,64,Dance/Electronic 40,2020-01-15,91,16
6997,1854,215,Urban Chart,2024-01-11,146,25
6998,9662,166,Latin Beats,2017-06-14,99,29
6999,4010,149,EU Top 200,2020-04-01,98,2
7000,5735,62,EU Top 200,2024-06-23,157,5
7001,1856,7,Latin Beats,2015-06-24,116,6
7002,816,60,APAC Pulse,2020-06-24,160,6
7003,5304,197,APAC Pulse,2021-08-04,101,14
7004,11071,13,EU Top 200,2019-10-26,116,3
7005,5848,58,EU Top 200,2019-06-22,187,15
7006,3897,228,APAC Pulse,2020-10-28,57,30
7007,4170,164,EU Top 200,2015-07-15,34,41
7008,8747,241,Dance/Electronic 40,2023-07-12,130,13
7009,13999,189,Alternative 50,2021-11-11,118,51
7010,10700,202,Global Weekly,2023-06-07,166,9
7011,600,73,Latin Beats,2016-01-06,128,21
7012,4286,185,Global Weekly,2021-04-20,76,15
7013,13655,81,US Hot 100,2023-02-12,26,6
7014,2269,216,Global Weekly,2019-03-13,45,11
7015,4623,131,Global Weekly,2023-03-15,145,33
7016,13160,241,US Hot 100,2023-09-12,190,1
7017,14564,2,APAC Pulse,2024-04-06,116,6
7018,10788,70,Urban Chart,2018-05-09,94,7
7019,9682,142,Dance/Electronic 40,2021-02-07,65,33
7020,13487,34,APAC Pulse,2022-11-30,124,13
7021,5049,84,Alternative 50,2024-07-07,115,1
7022,1269,162,Dance/Electronic 40,2024-08-14,27,13
7023,1671,30,Alternative 50,2024-02-09,102,8
7024,11069,2,Global Weekly,2023-04-08,124,3
7025,4408,166,Global Weekly,2019-07-03,54,36
7026,4525,92,Latin Beats,2022-03-21,104,29
7027,6601,35,APAC Pulse,2021-04-21,80,29
7028,10706,212,Global Weekly,2018-04-25,165,45
7029,13650,216,Latin Beats,2019-01-10,81,20
7030,7257,51,US Hot 100,2020-01-20,33,44
7031,663,148,EU Top 200,2024-11-15,96,39
7032,9048,85,Dance/Electronic 40,2020-07-01,150,14
7033,12574,65,Latin Beats,2024-12-13,106,44
7034,8784,211,Urban Chart,2024-03-03,179,15
7035,13777,172,Dance/Electronic 40,2021-05-08,127,8
7036,10054,65,Alternative 50,2023-07-21,41,22
7037,3362,25,APAC Pulse,2023-05-12,91,49
7038,7171,131,Alternative 50,2024-04-07,77,40
7039,1863,79,Latin Beats,2023-04-29,163,16
7040,7323,211,APAC Pulse,2022-07-27,44,43
7041,3763,91,Dance/Electronic 40,2020-01-01,139,11
7042,7300,6,EU Top 200,2024-06-01,125,1
7043,11857,111,Global Weekly,2018-12-05,192,48
7044,4238,122,EU Top 200,2019-09-25,92,46
7045,12530,118,Alternative 50,2024-12-29,150,41
7046,8717,224,Latin Beats,2023-09-23,175,39
7047,14214,16,Dance/Electronic 40,2015-09-16,148,17
7048,11323,7,Global Weekly,2017-06-28,167,50
7049,8179,61,Latin Beats,2024-03-16,77,33
7050,14811,206,US Hot 100,2019-01-30,140,7
7051,11736,152,Latin Beats,2024-03-02,166,20
7052,190,190,Latin Beats,2024-01-04,21,14
7053,5553,23,Latin Beats,2018-08-15,94,32
7054,9268,124,Latin Beats,2019-02-13,187,25
7055,6021,176,Dance/Electronic 40,2015-02-25,6,16
7056,11658,66,Latin Beats,2024-05-12,124,17
7057,6141,58,US Hot 100,2023-01-28,156,36
7058,11653,74,Global Weekly,2023-10-07,107,17
7059,2756,227,APAC Pulse,2019-09-25,38,44
7060,1450,70,APAC Pulse,2020-03-25,149,8
7061,3461,89,Global Weekly,2021-11-30,111,29
7062,1715,64,Urban Chart,2024-01-07,192,25
7063,528,53,Dance/Electronic 40,2019-05-22,81,2
7064,4334,69,Dance/Electronic 40,2024-10-10,165,41
7065,10176,179,US Hot 100,2019-04-01,83,52
7066,11511,31,Alternative 50,2023-05-19,95,40
7067,9813,58,Global Weekly,2024-03-17,44,33
7068,1385,108,Latin Beats,2021-09-23,193,10
7069,6948,152,Urban Chart,2024-12-05,160,28
7070,8713,23,APAC Pulse,2024-09-15,112,14
7071,10913,48,EU Top 200,2018-10-31,14,17
7072,5757,10,US Hot 100,2023-06-21,179,39
7073,13307,51,EU Top 200,2017-04-01,5,15
7074,2619,82,Global Weekly,2023-12-20,26,21
7075,8516,193,Urban Chart,2024-11-06,52,21
7076,1291,22,Dance/Electronic 40,2022-09-16,162,4
7077,13590,33,EU Top 200,2024-06-10,193,39
7078,69,69,EU Top 200,2024-07-04,55,10
7079,4860,131,APAC Pulse,2016-02-17,152,16
7080,5905,65,APAC Pulse,2023-06-09,176,46
7081,5710,42,APAC Pulse,2019-03-27,85,9
7082,5669,75,Latin Beats,2016-07-13,169,15
7083,11501,131,US Hot 100,2020-10-11,166,5
7084,11915,34,EU Top 200,2022-11-02,102,24
7085,8990,128,Latin Beats,2015-03-18,89,49
7086,14411,13,EU Top 200,2022-03-16,31,33
7087,3859,126,EU Top 200,2021-04-24,65,36
7088,11961,92,Latin Beats,2023-03-06,52,5
7089,6933,99,Urban Chart,2024-02-08,27,34
7090,5047,209,Alternative 50,2015-01-21,132,16
7091,14507,53,Latin Beats,2016-03-16,12,42
7092,2839,98,Dance/Electronic 40,2022-07-15,118,30
7093,1493,150,Global Weekly,2022-11-23,20,52
7094,11505,233,EU Top 200,2016-05-04,130,52
7095,2278,177,APAC Pulse,2019-09-08,58,44
7096,203,203,Urban Chart,2019-04-17,53,31
7097,13863,95,Alternative 50,2024-03-07,186,51
7098,1563,69,Urban Chart,2022-03-21,10,31
7099,13116,2,EU Top 200,2023-10-07,42,2
7100,7790,60,Alternative 50,2020-10-07,158,42
7101,10159,67,Latin Beats,2020-10-28,37,47
7102,11350,33,Latin Beats,2024-05-11,79,51
7103,8010,138,Global Weekly,2021-03-10,13,14
7104,11824,189,Urban Chart,2021-01-04,91,40
7105,1958,175,Urban Chart,2019-12-25,124,10
7106,8448,5,EU Top 200,2023-07-25,163,17
7107,14172,134,Alternative 50,2023-12-01,70,46
7108,2330,29,US Hot 100,2023-06-08,92,11
7109,10194,250,APAC Pulse,2024-04-10,37,24
7110,8547,90,Latin Beats,2017-06-21,99,6
7111,12136,244,Global Weekly,2021-12-12,180,2
7112,12538,228,Urban Chart,2019-08-07,66,22
7113,2863,115,APAC Pulse,2021-08-16,44,25
7114,13191,22,Global Weekly,2020-06-17,146,25
7115,7454,58,Global Weekly,2023-09-23,121,12
7116,14524,164,Dance/Electronic 40,2024-09-04,135,21
7117,5460,134,EU Top 200,2023-04-19,126,6
7118,11802,181,US Hot 100,2022-11-08,72,42
7119,7652,46,Dance/Electronic 40,2022-05-23,19,45
7120,5773,122,Global Weekly,2021-07-21,155,41
7121,5083,210,Alternative 50,2023-03-08,66,35
7122,3143,128,US Hot 100,2022-08-03,49,1
7123,3800,205,Dance/Electronic 40,2023-02-21,42,34
7124,13288,184,Global Weekly,2018-06-13,14,37
7125,14955,174,APAC Pulse,2022-05-26,111,17
7126,12453,221,Dance/Electronic 40,2015-02-18,182,2
7127,2305,95,Dance/Electronic 40,2022-06-30,16,42
7128,9351,59,EU Top 200,2022-02-04,107,37
7129,3230,65,Alternative 50,2024-04-28,3,10
7130,2970,131,Dance/Electronic 40,2023-10-04,160,12
7131,12494,121,Alternative 50,2023-08-16,148,36
7132,2396,140,Dance/Electronic 40,2021-07-08,84,50
7133,10874,27,Urban Chart,2021-05-19,159,12
7134,6080,216,EU Top 200,2016-01-20,175,4
7135,11875,78,US Hot 100,2017-08-23,155,1
7136,4799,82,Latin Beats,2024-01-20,200,33
7137,11639,166,Alternative 50,2024-04-07,37,2
7138,7508,99,Global Weekly,2021-06-02,109,29
7139,6591,84,Urban Chart,2022-11-25,136,33
7140,8806,141,US Hot 100,2019-03-09,102,24
7141,132,132,APAC Pulse,2022-06-30,188,16
7142,3435,33,Global Weekly,2024-02-28,37,3
7143,7143,47,APAC Pulse,2015-11-11,57,29
7144,13367,50,EU Top 200,2017-08-23,99,4
7145,8381,206,APAC Pulse,2024-01-10,128,50
7146,9910,1,Alternative 50,2020-12-30,35,3
7147,10158,96,Dance/Electronic 40,2022-04-16,40,10
7148,1892,95,Latin Beats,2021-08-17,62,14
7149,2212,121,EU Top 200,2015-02-04,42,49
7150,7929,147,US Hot 100,2024-07-14,159,47
7151,8414,135,Dance/Electronic 40,2024-12-18,56,24
7152,10185,170,Alternative 50,2024-09-08,50,32
7153,13711,74,Global Weekly,2024-07-20,39,30
7154,14561,228,Urban Chart,2022-02-25,176,47
7155,7677,97,US Hot 100,2020-11-25,60,49
7156,11709,218,APAC Pulse,2023-07-08,115,43
7157,13869,80,US Hot 100,2019-03-24,129,11
7158,3111,52,Latin Beats,2024-07-28,113,35
7159,10517,149,Latin Beats,2018-08-05,63,12
7160,12931,79,US Hot 100,2024-04-14,109,26
7161,14508,9,APAC Pulse,2020-03-22,146,11
7162,6160,101,Urban Chart,2024-06-05,171,25
7163,1310,229,Global Weekly,2021-02-06,118,37
7164,5393,89,Alternative 50,2020-01-01,143,18
7165,13024,32,Latin Beats,2023-04-01,115,14
7166,8967,152,Dance/Electronic 40,2023-07-25,29,30
7167,10438,166,Dance/Electronic 40,2024-02-17,78,41
7168,7840,136,Alternative 50,2024-11-24,111,52
7169,14017,134,Global Weekly,2023-01-21,109,15
7170,6636,215,US Hot 100,2023-01-20,54,13
7171,6388,194,Dance/Electronic 40,2023-05-12,171,36
7172,11211,94,US Hot 100,2020-06-02,100,47
7173,695,67,Urban Chart,2019-12-01,146,22
7174,4792,33,APAC Pulse,2020-10-26,30,33
7175,7368,199,Latin Beats,2023-11-07,75,8
7176,13313,86,Urban Chart,2016-02-10,79,12
7177,7418,41,APAC Pulse,2020-01-15,131,17
7178,14970,247,US Hot 100,2022-09-14,34,32
7179,13390,203,Urban Chart,2023-12-20,181,27
7180,4716,67,Alternative 50,2015-03-04,180,29
7181,9409,228,Urban Chart,2022-02-25,79,52
7182,5079,43,Global Weekly,2018-06-27,58,8
7183,4236,211,US Hot 100,2015-08-26,24,32
7184,9472,4,Alternative 50,2021-11-29,153,7
7185,11933,212,US Hot 100,2021-11-03,15,45
7186,13773,32,Urban Chart,2024-12-28,106,2
7187,3160,68,Dance/Electronic 40,2023-06-21,130,33
7188,1073,46,Alternative 50,2018-05-30,135,30
7189,10570,33,Global Weekly,2017-08-09,60,38
7190,192,192,EU Top 200,2015-09-09,99,9
7191,1285,4,US Hot 100,2022-02-03,74,11
7192,8999,135,Latin Beats,2018-04-08,151,10
7193,3444,99,US Hot 100,2024-12-01,29,17
7194,3935,214,EU Top 200,2022-09-01,89,28
7195,2859,175,APAC Pulse,2015-07-29,38,43
7196,13828,211,Dance/Electronic 40,2023-03-08,200,2
7197,5991,82,Global Weekly,2023-12-16,94,49
7198,5197,73,Latin Beats,2018-11-14,5,29
7199,5370,42,APAC Pulse,2022-09-21,196,2
7200,4702,139,Dance/Electronic 40,2017-08-17,10,28
